Number of Connectives: Mendes Additive Connectives,Number of Connectives: Mendes All Connectives,Number of Connectives: Mendes Causal Connectives,Number of Connectives: Mendes Concessive Connectives,Number of Connectives: Mendes Single-Word Connectives,Number of Connectives: Mendes Temporal Connectives,Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Causal Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Connective,Proficiency
4,14,2,0,14,0,0.037037037037037,0.12962962962963,0.018518518518519,0,1,3
4,12,0,0,12,0,0.056338028169014,0.169014084507042,0,0,1,3
35,93,7,0,93,1,0.048951048951049,0.13006993006993,0.00979020979021,0,1,3
10,52,1,0,52,2,0.027397260273973,0.142465753424658,0.002739726027397,0,1,3
17,50,5,0,50,2,0.038031319910515,0.111856823266219,0.011185682326622,0,1,3
0,4,0,0,4,0,0,0.075471698113208,0,0,1,3
7,20,1,0,20,0,0.028112449799197,0.080321285140562,0.004016064257028,0,1,3
11,40,1,0,40,0,0.028132992327366,0.10230179028133,0.002557544757033,0,1,3
6,14,0,0,14,0,0.083333333333333,0.194444444444444,0,0,1,3
4,18,1,0,18,1,0.032,0.144,0.008,0,1,3
5,19,2,0,19,0,0.031847133757962,0.121019108280255,0.012738853503185,0,1,3
23,43,2,1,43,1,0.045908183632735,0.085828343313373,0.003992015968064,0.001996007984032,1,3
19,67,1,0,67,2,0.037698412698413,0.132936507936508,0.001984126984127,0,1,3
5,18,3,0,18,0,0.021834061135371,0.078602620087336,0.013100436681223,0,1,3
8,35,3,0,35,0,0.022598870056497,0.098870056497175,0.008474576271186,0,1,3
9,22,0,0,22,0,0.039301310043668,0.096069868995633,0,0,1,3
7,39,7,0,39,2,0.019830028328612,0.110481586402266,0.019830028328612,0,1,3
3,28,2,1,28,0,0.01195219123506,0.111553784860558,0.00796812749004,0.00398406374502,1,3
10,34,1,1,34,4,0.029498525073746,0.100294985250737,0.002949852507375,0.002949852507375,1,3
7,12,0,0,12,1,0.037234042553192,0.063829787234043,0,0,1,3
4,11,0,0,11,0,0.024096385542169,0.066265060240964,0,0,1,3
10,25,3,0,25,0,0.057803468208093,0.144508670520231,0.017341040462428,0,1,3
4,9,1,0,9,1,0.051948051948052,0.116883116883117,0.012987012987013,0,1,3
5,12,1,0,12,2,0.047169811320755,0.113207547169811,0.009433962264151,0,1,3
3,9,2,0,9,0,0.023622047244095,0.070866141732284,0.015748031496063,0,1,3
11,35,3,1,35,2,0.036666666666667,0.116666666666667,0.01,0.003333333333333,1,3
7,10,0,0,10,0,0.094594594594595,0.135135135135135,0,0,1,3
6,15,2,0,15,0,0.042857142857143,0.107142857142857,0.014285714285714,0,1,1
12,33,1,0,33,0,0.039344262295082,0.108196721311475,0.00327868852459,0,1,1
6,22,3,0,22,0,0.041379310344828,0.151724137931034,0.020689655172414,0,1,1
6,12,1,0,12,1,0.076923076923077,0.153846153846154,0.012820512820513,0,1,1
2,6,0,0,6,0,0.031746031746032,0.095238095238095,0,0,1,1
7,20,3,0,20,2,0.045161290322581,0.129032258064516,0.019354838709677,0,1,1
1,11,1,0,11,0,0.009708737864078,0.106796116504854,0.009708737864078,0,1,1
1,16,2,0,16,0,0.005714285714286,0.091428571428571,0.011428571428571,0,1,1
9,22,4,0,22,1,0.025936599423631,0.063400576368876,0.011527377521614,0,1,1
6,20,3,0,20,1,0.032786885245902,0.109289617486339,0.016393442622951,0,1,1
2,11,2,0,11,0,0.016393442622951,0.09016393442623,0.016393442622951,0,1,1
6,12,1,0,12,0,0.043165467625899,0.086330935251799,0.007194244604317,0,1,1
6,16,1,0,16,0,0.046511627906977,0.124031007751938,0.007751937984496,0,1,1
8,21,2,0,21,0,0.048484848484849,0.127272727272727,0.012121212121212,0,1,1
9,24,5,0,24,1,0.063829787234043,0.170212765957447,0.035460992907801,0,1,1
7,22,4,0,22,1,0.033492822966507,0.105263157894737,0.019138755980861,0,1,1
12,33,5,0,33,0,0.048,0.132,0.02,0,1,1
1,15,2,0,15,1,0.008547008547009,0.128205128205128,0.017094017094017,0,1,1
10,29,1,0,29,0,0.045045045045045,0.130630630630631,0.004504504504505,0,1,1
3,5,1,0,5,0,0.036144578313253,0.060240963855422,0.012048192771084,0,1,1
5,14,2,0,14,0,0.037593984962406,0.105263157894737,0.015037593984962,0,1,1
4,10,4,0,10,0,0.028169014084507,0.070422535211268,0.028169014084507,0,1,1
4,5,0,1,5,0,0.052631578947368,0.065789473684211,0,0.013157894736842,1,1
2,5,2,0,5,0,0.03448275862069,0.086206896551724,0.03448275862069,0,1,1
3,12,2,0,12,1,0.03125,0.125,0.020833333333333,0,1,1
5,11,2,0,11,0,0.056818181818182,0.125,0.022727272727273,0,1,1
3,7,0,0,7,0,0.037037037037037,0.08641975308642,0,0,1,1
6,8,0,0,8,0,0.055045871559633,0.073394495412844,0,0,1,1
2,13,1,0,13,0,0.020833333333333,0.135416666666667,0.010416666666667,0,1,1
3,8,0,0,8,2,0.034883720930233,0.093023255813954,0,0,1,1
8,16,1,0,16,1,0.065040650406504,0.130081300813008,0.008130081300813,0,1,1
3,7,1,0,7,0,0.02970297029703,0.069306930693069,0.00990099009901,0,1,1
7,8,0,0,8,0,0.075268817204301,0.086021505376344,0,0,1,1
0,3,0,0,3,0,0,0.053571428571429,0,0,1,1
7,13,1,0,13,1,0.07,0.13,0.01,0,1,1
8,12,0,0,12,1,0.091954022988506,0.137931034482759,0,0,1,1
18,23,5,0,23,0,0.118421052631579,0.151315789473684,0.032894736842105,0,1,1
6,11,0,0,11,0,0.057142857142857,0.104761904761905,0,0,1,1
4,12,1,0,12,0,0.043956043956044,0.131868131868132,0.010989010989011,0,1,1
9,18,1,0,18,1,0.072,0.144,0.008,0,1,1
3,12,2,0,12,0,0.022388059701493,0.08955223880597,0.014925373134328,0,1,1
10,15,0,0,15,0,0.072463768115942,0.108695652173913,0,0,1,1
4,12,0,0,12,0,0.035714285714286,0.107142857142857,0,0,1,1
6,12,0,0,12,0,0.067415730337079,0.134831460674157,0,0,1,1
4,12,0,0,12,0,0.038095238095238,0.114285714285714,0,0,1,1
1,11,2,0,11,0,0.01,0.11,0.02,0,1,1
3,6,1,0,6,1,0.033707865168539,0.067415730337079,0.01123595505618,0,1,1
4,9,0,0,9,0,0.044943820224719,0.101123595505618,0,0,1,1
7,10,1,0,10,0,0.078651685393258,0.112359550561798,0.01123595505618,0,1,1
9,13,0,0,13,0,0.079646017699115,0.115044247787611,0,0,1,1
6,7,0,0,7,0,0.067415730337079,0.078651685393258,0,0,1,1
2,3,1,0,3,0,0.046511627906977,0.069767441860465,0.023255813953488,0,1,1
2,5,0,0,5,0,0.031746031746032,0.079365079365079,0,0,1,1
1,2,0,0,2,0,0.021276595744681,0.042553191489362,0,0,1,1
4,13,1,0,13,3,0.04,0.13,0.01,0,1,1
8,14,1,0,14,0,0.097560975609756,0.170731707317073,0.01219512195122,0,1,1
4,12,1,0,12,0,0.045454545454546,0.136363636363636,0.011363636363636,0,1,1
6,14,0,0,14,1,0.061224489795918,0.142857142857143,0,0,1,1
7,13,1,0,13,1,0.082352941176471,0.152941176470588,0.011764705882353,0,1,1
6,10,0,0,10,0,0.058252427184466,0.097087378640777,0,0,1,1
5,12,1,0,12,0,0.056179775280899,0.134831460674157,0.01123595505618,0,1,1
4,5,0,0,5,0,0.041666666666667,0.052083333333333,0,0,1,1
5,7,1,0,7,0,0.05952380952381,0.083333333333333,0.011904761904762,0,1,1
7,12,0,0,12,0,0.066666666666667,0.114285714285714,0,0,1,1
4,7,0,0,7,0,0.054054054054054,0.094594594594595,0,0,1,1
8,12,0,0,12,0,0.086021505376344,0.129032258064516,0,0,1,1
6,11,0,0,11,0,0.074074074074074,0.135802469135802,0,0,1,1
12,32,2,0,32,0,0.04270462633452,0.113879003558719,0.00711743772242,0,1,1
7,14,0,0,14,1,0.037634408602151,0.075268817204301,0,0,1,1
4,16,2,0,16,3,0.031496062992126,0.125984251968504,0.015748031496063,0,1,1
5,34,3,3,34,3,0.027777777777778,0.188888888888889,0.016666666666667,0.016666666666667,1,1
6,22,0,0,22,2,0.032085561497326,0.117647058823529,0,0,1,1
10,43,3,1,43,0,0.032362459546926,0.13915857605178,0.009708737864078,0.003236245954693,1,1
4,16,2,1,16,2,0.024844720496894,0.099378881987578,0.012422360248447,0.006211180124224,1,1
3,18,4,0,18,1,0.01875,0.1125,0.025,0,1,1
10,25,2,1,25,1,0.071428571428571,0.178571428571429,0.014285714285714,0.007142857142857,1,1
12,27,1,0,27,0,0.060913705583756,0.137055837563452,0.00507614213198,0,1,1
8,18,0,2,18,2,0.062992125984252,0.141732283464567,0,0.015748031496063,1,1
7,18,0,0,18,3,0.041666666666667,0.107142857142857,0,0,1,1
11,25,2,1,25,0,0.064327485380117,0.146198830409357,0.011695906432749,0.005847953216374,1,1
6,8,0,0,8,0,0.049586776859504,0.066115702479339,0,0,1,1
6,21,1,0,21,0,0.035502958579882,0.124260355029586,0.005917159763314,0,1,1
6,8,0,0,8,0,0.08,0.106666666666667,0,0,1,1
10,18,2,0,18,0,0.049261083743842,0.088669950738916,0.009852216748768,0,1,1
5,15,1,0,15,2,0.036231884057971,0.108695652173913,0.007246376811594,0,1,1
14,25,1,0,25,0,0.068965517241379,0.123152709359606,0.004926108374384,0,1,1
8,30,4,0,30,0,0.033898305084746,0.127118644067797,0.016949152542373,0,1,1
3,16,1,0,16,0,0.0234375,0.125,0.0078125,0,1,1
7,13,2,0,13,0,0.04635761589404,0.086092715231788,0.013245033112583,0,1,1
7,18,1,0,18,1,0.053435114503817,0.137404580152672,0.00763358778626,0,1,1
2,14,1,0,14,1,0.013605442176871,0.095238095238095,0.006802721088435,0,1,1
11,19,0,0,19,0,0.052132701421801,0.090047393364929,0,0,1,1
4,12,2,0,12,0,0.031746031746032,0.095238095238095,0.015873015873016,0,1,1
11,14,0,0,14,0,0.087301587301587,0.111111111111111,0,0,1,1
13,19,0,0,19,0,0.061032863849765,0.089201877934272,0,0,1,1
8,20,1,0,20,1,0.067796610169492,0.169491525423729,0.008474576271186,0,1,1
8,14,1,0,14,0,0.050632911392405,0.088607594936709,0.006329113924051,0,1,1
14,34,4,1,34,1,0.045307443365696,0.110032362459547,0.01294498381877,0.003236245954693,1,1
3,21,0,0,21,3,0.015957446808511,0.111702127659574,0,0,1,1
3,8,0,0,8,0,0.031914893617021,0.085106382978723,0,0,1,1
10,14,0,0,14,0,0.04950495049505,0.069306930693069,0,0,1,1
8,18,0,0,18,1,0.054794520547945,0.123287671232877,0,0,1,1
9,18,0,0,18,0,0.042654028436019,0.085308056872038,0,0,1,1
12,35,2,0,35,1,0.050420168067227,0.147058823529412,0.008403361344538,0,1,1
7,16,1,0,16,0,0.046052631578947,0.105263157894737,0.006578947368421,0,1,1
22,35,1,0,35,0,0.058510638297872,0.093085106382979,0.002659574468085,0,1,1
1,10,1,2,10,0,0.00507614213198,0.050761421319797,0.00507614213198,0.010152284263959,1,1
10,16,0,0,16,0,0.060975609756098,0.097560975609756,0,0,1,1
8,19,1,0,19,0,0.040816326530612,0.096938775510204,0.005102040816327,0,1,1
11,15,1,0,15,0,0.045081967213115,0.061475409836066,0.004098360655738,0,1,1
9,42,5,1,42,1,0.019867549668874,0.09271523178808,0.011037527593819,0.002207505518764,1,1
8,29,4,0,29,0,0.041884816753927,0.151832460732984,0.020942408376963,0,1,1
5,17,3,0,17,0,0.040983606557377,0.139344262295082,0.024590163934426,0,1,1
15,25,5,0,25,0,0.077720207253886,0.129533678756477,0.025906735751295,0,1,1
8,15,1,0,15,0,0.049689440993789,0.093167701863354,0.006211180124224,0,1,1
5,7,1,0,7,0,0.039370078740158,0.055118110236221,0.007874015748032,0,1,1
4,16,0,0,16,0,0.029850746268657,0.119402985074627,0,0,1,1
7,12,2,0,12,0,0.049645390070922,0.085106382978723,0.014184397163121,0,1,1
12,17,0,0,17,0,0.063492063492064,0.08994708994709,0,0,1,1
2,2,0,0,2,0,0.017241379310345,0.017241379310345,0,0,1,1
7,8,0,0,8,0,0.067307692307692,0.076923076923077,0,0,1,1
6,18,4,0,18,1,0.030927835051546,0.092783505154639,0.020618556701031,0,1,1
10,31,2,0,31,1,0.03921568627451,0.12156862745098,0.007843137254902,0,1,1
2,11,0,0,11,1,0.017543859649123,0.096491228070175,0,0,1,1
6,15,3,0,15,0,0.051282051282051,0.128205128205128,0.025641025641026,0,1,1
6,19,1,0,19,4,0.029411764705882,0.093137254901961,0.004901960784314,0,1,1
6,14,0,0,14,1,0.053571428571429,0.125,0,0,1,1
7,10,1,0,10,0,0.056451612903226,0.080645161290323,0.008064516129032,0,1,1
6,16,5,0,16,0,0.031746031746032,0.084656084656085,0.026455026455027,0,1,1
12,23,0,0,23,3,0.07741935483871,0.148387096774194,0,0,1,1
9,15,0,0,15,1,0.04639175257732,0.077319587628866,0,0,1,1
15,32,1,0,32,0,0.05,0.106666666666667,0.003333333333333,0,1,1
6,19,1,0,19,0,0.041666666666667,0.131944444444444,0.006944444444444,0,1,1
6,7,0,0,7,0,0.05607476635514,0.065420560747664,0,0,1,1
8,11,2,0,11,0,0.080808080808081,0.111111111111111,0.02020202020202,0,1,1
2,13,0,1,13,1,0.013333333333333,0.086666666666667,0,0.006666666666667,1,1
25,61,6,1,61,1,0.04424778761062,0.107964601769912,0.010619469026549,0.001769911504425,1,1
9,31,5,0,31,0,0.031802120141343,0.109540636042403,0.017667844522968,0,1,1
14,39,4,0,39,0,0.040345821325648,0.112391930835735,0.011527377521614,0,1,1
9,33,3,0,33,2,0.027777777777778,0.101851851851852,0.009259259259259,0,1,1
14,37,2,0,37,1,0.054054054054054,0.142857142857143,0.007722007722008,0,1,1
3,13,1,0,13,1,0.018292682926829,0.079268292682927,0.00609756097561,0,1,1
4,20,2,0,20,2,0.023952095808383,0.119760479041916,0.011976047904192,0,1,1
6,19,1,0,19,2,0.023529411764706,0.074509803921569,0.003921568627451,0,1,1
12,56,3,0,56,1,0.025974025974026,0.121212121212121,0.006493506493506,0,1,1
14,42,1,2,42,0,0.041543026706232,0.124629080118694,0.002967359050445,0.00593471810089,1,1
14,34,4,0,34,1,0.049122807017544,0.119298245614035,0.014035087719298,0,1,1
6,13,1,0,13,0,0.02803738317757,0.060747663551402,0.004672897196262,0,1,1
40,101,7,2,101,1,0.036429872495446,0.091985428051002,0.006375227686703,0.001821493624772,1,1
10,22,0,1,22,0,0.03921568627451,0.086274509803922,0,0.003921568627451,1,1
28,74,5,0,74,5,0.056910569105691,0.150406504065041,0.010162601626016,0,1,1
12,61,3,0,61,0,0.03125,0.158854166666667,0.0078125,0,1,1
4,14,3,0,14,0,0.016194331983806,0.05668016194332,0.012145748987854,0,1,1
9,29,4,0,29,1,0.040909090909091,0.131818181818182,0.018181818181818,0,1,1
7,14,0,0,14,0,0.045161290322581,0.090322580645161,0,0,1,1
9,38,0,0,38,1,0.036,0.152,0,0,1,1
6,14,0,0,14,1,0.02970297029703,0.069306930693069,0,0,1,1
7,31,3,0,31,0,0.04,0.177142857142857,0.017142857142857,0,1,1
13,35,7,0,35,2,0.038805970149254,0.104477611940299,0.02089552238806,0,1,1
9,19,0,0,19,0,0.058823529411765,0.124183006535948,0,0,1,1
9,39,3,0,39,3,0.03448275862069,0.149425287356322,0.011494252873563,0,1,1
10,57,3,0,57,1,0.028409090909091,0.161931818181818,0.008522727272727,0,1,1
2,17,1,0,17,0,0.011627906976744,0.098837209302326,0.005813953488372,0,1,1
4,11,1,1,11,0,0.038461538461539,0.105769230769231,0.009615384615385,0.009615384615385,1,1
4,14,0,0,14,0,0.025,0.0875,0,0,1,1
8,18,1,0,18,1,0.041237113402062,0.092783505154639,0.005154639175258,0,1,1
4,10,1,0,10,1,0.048192771084337,0.120481927710843,0.012048192771084,0,1,1
2,6,1,0,6,0,0.027777777777778,0.083333333333333,0.013888888888889,0,1,1
5,13,3,0,13,1,0.042372881355932,0.110169491525424,0.025423728813559,0,1,1
7,23,1,0,23,1,0.038888888888889,0.127777777777778,0.005555555555556,0,1,1
4,16,1,0,16,4,0.030769230769231,0.123076923076923,0.007692307692308,0,1,1
4,14,2,0,14,1,0.033057851239669,0.115702479338843,0.016528925619835,0,1,1
5,14,0,1,14,0,0.028735632183908,0.080459770114943,0,0.005747126436782,1,1
7,16,0,0,16,1,0.04375,0.1,0,0,1,1
1,4,1,0,4,0,0.015873015873016,0.063492063492064,0.015873015873016,0,1,1
2,9,2,0,9,1,0.017699115044248,0.079646017699115,0.017699115044248,0,1,1
2,11,2,0,11,0,0.023529411764706,0.129411764705882,0.023529411764706,0,1,1
2,9,0,0,9,0,0.032258064516129,0.145161290322581,0,0,1,1
2,10,2,0,10,0,0.023809523809524,0.119047619047619,0.023809523809524,0,1,1
8,21,1,0,21,1,0.052980132450331,0.139072847682119,0.006622516556291,0,1,1
12,27,1,0,27,0,0.036697247706422,0.08256880733945,0.003058103975535,0,1,1
15,30,0,0,30,0,0.038167938931298,0.076335877862595,0,0,1,1
10,24,3,0,24,0,0.042194092827004,0.10126582278481,0.012658227848101,0,1,1
18,33,4,0,33,0,0.072,0.132,0.016,0,1,1
13,23,3,0,23,0,0.051383399209486,0.090909090909091,0.011857707509881,0,1,1
12,23,0,0,23,0,0.051724137931035,0.099137931034483,0,0,1,1
13,25,1,0,25,1,0.055555555555556,0.106837606837607,0.004273504273504,0,1,1
9,27,0,1,27,0,0.039130434782609,0.117391304347826,0,0.004347826086957,1,1
3,16,3,0,16,4,0.023809523809524,0.126984126984127,0.023809523809524,0,1,1
7,19,3,0,19,0,0.053435114503817,0.145038167938931,0.022900763358779,0,1,1
8,21,3,0,21,0,0.03921568627451,0.102941176470588,0.014705882352941,0,1,1
7,9,0,0,9,0,0.048611111111111,0.0625,0,0,1,1
3,8,1,0,8,0,0.024390243902439,0.065040650406504,0.008130081300813,0,1,1
7,19,3,0,19,0,0.042424242424242,0.115151515151515,0.018181818181818,0,1,1
17,31,3,0,31,2,0.084158415841584,0.153465346534653,0.014851485148515,0,1,1
8,11,0,0,11,0,0.069565217391304,0.095652173913044,0,0,1,1
13,31,1,0,31,2,0.071428571428571,0.17032967032967,0.005494505494505,0,1,1
5,10,1,0,10,0,0.042372881355932,0.084745762711864,0.008474576271186,0,1,1
4,9,2,0,9,0,0.05,0.1125,0.025,0,1,1
8,16,1,0,16,2,0.046511627906977,0.093023255813954,0.005813953488372,0,1,1
3,13,1,0,13,0,0.022727272727273,0.098484848484849,0.007575757575758,0,1,1
5,16,1,0,16,0,0.029069767441861,0.093023255813954,0.005813953488372,0,1,1
3,8,2,0,8,0,0.025641025641026,0.068376068376068,0.017094017094017,0,1,1
8,22,2,0,22,0,0.03265306122449,0.089795918367347,0.008163265306122,0,1,1
6,16,1,0,16,0,0.038961038961039,0.103896103896104,0.006493506493506,0,1,1
3,10,0,0,10,1,0.016393442622951,0.054644808743169,0,0,1,1
5,12,1,0,12,0,0.045454545454546,0.109090909090909,0.009090909090909,0,1,1
3,19,1,0,19,4,0.018181818181818,0.115151515151515,0.006060606060606,0,1,1
4,26,2,0,26,1,0.023668639053254,0.153846153846154,0.011834319526627,0,1,1
8,25,3,0,25,0,0.047058823529412,0.147058823529412,0.017647058823529,0,1,1
4,25,0,0,25,2,0.027027027027027,0.168918918918919,0,0,1,1
24,48,5,0,48,0,0.089219330855019,0.178438661710037,0.018587360594796,0,1,1
7,23,3,0,23,0,0.048611111111111,0.159722222222222,0.020833333333333,0,1,1
7,34,8,0,34,1,0.041666666666667,0.202380952380952,0.047619047619048,0,1,1
13,30,4,0,30,3,0.063725490196078,0.147058823529412,0.019607843137255,0,1,1
7,15,1,0,15,0,0.048951048951049,0.104895104895105,0.006993006993007,0,1,1
12,29,1,0,29,0,0.051063829787234,0.123404255319149,0.004255319148936,0,1,1
11,24,3,0,24,3,0.061111111111111,0.133333333333333,0.016666666666667,0,1,1
3,5,2,0,5,0,0.042253521126761,0.070422535211268,0.028169014084507,0,1,1
8,27,8,0,27,2,0.037558685446009,0.126760563380282,0.037558685446009,0,1,1
18,38,1,0,38,0,0.066420664206642,0.140221402214022,0.003690036900369,0,1,1
4,12,0,0,12,2,0.051282051282051,0.153846153846154,0,0,1,1
2,21,2,0,21,2,0.011363636363636,0.119318181818182,0.011363636363636,0,1,1
2,3,0,0,3,1,0.036363636363636,0.054545454545455,0,0,1,1
12,36,8,0,36,1,0.054298642533937,0.16289592760181,0.036199095022624,0,1,1
2,17,3,0,17,0,0.016393442622951,0.139344262295082,0.024590163934426,0,1,1
11,39,2,0,39,2,0.038194444444444,0.135416666666667,0.006944444444444,0,1,1
14,28,2,0,28,1,0.065420560747664,0.130841121495327,0.009345794392523,0,1,1
3,7,1,0,7,1,0.048387096774194,0.112903225806452,0.016129032258065,0,1,1
4,7,0,0,7,0,0.0625,0.109375,0,0,1,1
8,15,1,1,15,1,0.029304029304029,0.054945054945055,0.003663003663004,0.003663003663004,1,1
8,32,2,0,32,3,0.029411764705882,0.117647058823529,0.007352941176471,0,1,1
4,22,5,0,22,1,0.022857142857143,0.125714285714286,0.028571428571429,0,1,1
12,34,5,1,34,1,0.058252427184466,0.16504854368932,0.024271844660194,0.004854368932039,1,1
10,32,1,0,32,4,0.043668122270742,0.139737991266376,0.004366812227074,0,1,1
5,14,2,0,14,0,0.021929824561404,0.06140350877193,0.008771929824561,0,1,1
6,12,1,0,12,0,0.039735099337748,0.079470198675497,0.006622516556291,0,1,1
7,12,1,0,12,0,0.058823529411765,0.100840336134454,0.008403361344538,0,1,1
3,15,1,0,15,0,0.024793388429752,0.12396694214876,0.008264462809917,0,1,1
7,22,1,0,22,1,0.035353535353535,0.111111111111111,0.005050505050505,0,1,1
3,19,1,0,19,0,0.026315789473684,0.166666666666667,0.008771929824561,0,1,1
3,6,0,0,6,0,0.044776119402985,0.08955223880597,0,0,1,1
2,6,0,0,6,0,0.04,0.12,0,0,1,1
6,17,1,0,17,0,0.03030303030303,0.085858585858586,0.005050505050505,0,1,1
6,25,3,0,25,2,0.02510460251046,0.104602510460251,0.01255230125523,0,1,1
1,7,0,0,7,0,0.0078125,0.0546875,0,0,1,1
16,26,4,0,26,1,0.06425702811245,0.104417670682731,0.016064257028112,0,1,1
2,14,2,0,14,1,0.012422360248447,0.08695652173913,0.012422360248447,0,1,1
13,35,1,0,35,2,0.034300791556728,0.092348284960422,0.002638522427441,0,1,1
5,36,2,0,36,2,0.0199203187251,0.143426294820717,0.00796812749004,0,1,1
9,11,2,0,11,0,0.092783505154639,0.11340206185567,0.020618556701031,0,1,1
10,30,2,0,30,0,0.058823529411765,0.176470588235294,0.011764705882353,0,1,1
9,48,4,0,48,3,0.024725274725275,0.131868131868132,0.010989010989011,0,1,1
2,11,2,0,11,0,0.024390243902439,0.134146341463415,0.024390243902439,0,1,1
18,27,3,0,27,0,0.096774193548387,0.145161290322581,0.016129032258065,0,1,1
11,24,1,0,24,0,0.05699481865285,0.124352331606218,0.005181347150259,0,1,1
12,21,1,0,21,0,0.072289156626506,0.126506024096386,0.006024096385542,0,1,1
8,14,2,0,14,0,0.08,0.14,0.02,0,1,1
10,10,0,0,10,0,0.096153846153846,0.096153846153846,0,0,1,1
9,14,1,0,14,1,0.075,0.116666666666667,0.008333333333333,0,1,1
10,15,1,0,15,0,0.08,0.12,0.008,0,1,1
9,15,1,0,15,0,0.087378640776699,0.145631067961165,0.009708737864078,0,1,1
15,21,0,0,21,0,0.082417582417582,0.115384615384615,0,0,1,1
11,15,1,0,15,0,0.070512820512821,0.096153846153846,0.006410256410256,0,1,1
6,23,3,0,23,1,0.032608695652174,0.125,0.016304347826087,0,1,1
6,19,2,0,19,0,0.046153846153846,0.146153846153846,0.015384615384615,0,1,1
12,19,3,0,19,0,0.091603053435115,0.145038167938931,0.022900763358779,0,1,1
5,17,3,0,17,1,0.035971223021583,0.122302158273381,0.02158273381295,0,1,1
14,21,2,0,21,0,0.078212290502793,0.11731843575419,0.011173184357542,0,1,1
6,10,1,0,10,0,0.072289156626506,0.120481927710843,0.012048192771084,0,1,1
13,22,0,0,22,1,0.069148936170213,0.117021276595745,0,0,1,1
12,20,2,0,20,0,0.068965517241379,0.114942528735632,0.011494252873563,0,1,1
20,31,1,0,31,0,0.088105726872247,0.136563876651982,0.004405286343612,0,1,1
6,15,4,0,15,0,0.042553191489362,0.106382978723404,0.028368794326241,0,1,1
9,13,1,0,13,0,0.088235294117647,0.127450980392157,0.009803921568627,0,1,1
11,13,2,0,13,0,0.126436781609195,0.149425287356322,0.022988505747126,0,1,1
6,10,1,0,10,0,0.05607476635514,0.093457943925234,0.009345794392523,0,1,1
13,18,2,0,18,0,0.070652173913044,0.097826086956522,0.010869565217391,0,1,1
14,25,2,0,25,0,0.060606060606061,0.108225108225108,0.008658008658009,0,1,1
1,5,0,0,5,0,0.012820512820513,0.064102564102564,0,0,1,1
3,14,2,0,14,0,0.03030303030303,0.141414141414141,0.02020202020202,0,1,1
3,17,1,0,17,1,0.016574585635359,0.093922651933702,0.005524861878453,0,1,1
9,16,2,0,16,0,0.067164179104478,0.119402985074627,0.014925373134328,0,1,1
5,16,1,0,16,1,0.053763440860215,0.172043010752688,0.010752688172043,0,1,1
5,11,2,0,11,0,0.051020408163265,0.112244897959184,0.020408163265306,0,1,1
8,17,1,0,17,0,0.065573770491803,0.139344262295082,0.008196721311475,0,1,1
3,19,2,0,19,1,0.015873015873016,0.100529100529101,0.010582010582011,0,1,1
4,17,0,0,17,1,0.029850746268657,0.126865671641791,0,0,1,1
3,15,3,0,15,0,0.026315789473684,0.131578947368421,0.026315789473684,0,1,1
7,15,0,0,15,2,0.063063063063063,0.135135135135135,0,0,1,2
3,12,0,0,12,1,0.022556390977444,0.090225563909774,0,0,1,2
23,55,5,1,55,1,0.038720538720539,0.092592592592593,0.008417508417508,0.001683501683502,1,2
4,17,4,0,17,0,0.025974025974026,0.11038961038961,0.025974025974026,0,1,2
11,20,1,0,20,0,0.039568345323741,0.071942446043166,0.003597122302158,0,1,2
4,7,1,0,7,0,0.051282051282051,0.08974358974359,0.012820512820513,0,1,2
15,41,5,0,41,0,0.042613636363636,0.116477272727273,0.014204545454546,0,1,2
6,24,1,1,24,0,0.023715415019763,0.094861660079051,0.00395256916996,0.00395256916996,1,2
5,9,0,0,9,0,0.046728971962617,0.08411214953271,0,0,1,2
5,20,2,0,20,0,0.031446540880503,0.125786163522013,0.012578616352201,0,1,2
4,27,1,1,27,0,0.024096385542169,0.162650602409639,0.006024096385542,0.006024096385542,1,2
4,30,1,0,30,0,0.016064257028112,0.120481927710843,0.004016064257028,0,1,2
6,30,4,0,30,0,0.020905923344948,0.104529616724739,0.013937282229965,0,1,2
5,20,3,0,20,2,0.024509803921569,0.098039215686275,0.014705882352941,0,1,2
8,13,0,0,13,1,0.091954022988506,0.149425287356322,0,0,1,2
8,26,0,0,26,1,0.033613445378151,0.109243697478992,0,0,1,2
7,20,3,0,20,3,0.03448275862069,0.098522167487685,0.014778325123153,0,1,2
4,23,5,0,23,0,0.018348623853211,0.105504587155963,0.022935779816514,0,1,2
9,24,2,0,24,0,0.038461538461539,0.102564102564103,0.008547008547009,0,1,2
10,33,0,0,33,0,0.0390625,0.12890625,0,0,1,2
15,30,1,1,30,0,0.060483870967742,0.120967741935484,0.004032258064516,0.004032258064516,1,2
8,20,1,1,20,0,0.039024390243902,0.097560975609756,0.004878048780488,0.004878048780488,1,2
2,20,2,0,20,2,0.009756097560976,0.097560975609756,0.009756097560976,0,1,2
2,16,0,0,16,0,0.012738853503185,0.101910828025478,0,0,1,2
3,24,2,0,24,0,0.015463917525773,0.123711340206186,0.010309278350516,0,1,2
